INFO 2024-05-22 11:30:54,656 autoreload Watching for file changes with StatReloader
DEBUG 2024-05-22 11:30:54,803 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/core/serializers/python.py first seen with mtime 1716375400.2880914
DEBUG 2024-05-22 11:30:54,804 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/base64.py first seen with mtime 1715025239.959479
DEBUG 2024-05-22 11:30:54,804 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/contrib/admin/actions.py first seen with mtime 1716375399.7554235
DEBUG 2024-05-22 11:30:54,804 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/contrib/messages/constants.py first seen with mtime 1716375400.1258497
DEBUG 2024-05-22 11:30:54,804 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/asyncio/unix_events.py first seen with mtime 1715025259.180203
DEBUG 2024-05-22 11:30:54,804 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/wsgiref/__init__.py first seen with mtime 1715025265.906827
DEBUG 2024-05-22 11:30:54,804 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/template/loaders/cached.py first seen with mtime 1716375400.332039
DEBUG 2024-05-22 11:30:54,804 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/db/models/base.py first seen with mtime 1716375400.3025267
DEBUG 2024-05-22 11:30:54,804 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/email/base64mime.py first seen with mtime 1715025262.074699
DEBUG 2024-05-22 11:30:54,804 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/contrib/admin/__init__.py first seen with mtime 1716375399.7552621
DEBUG 2024-05-22 11:30:54,804 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/db/models/sql/datastructures.py first seen with mtime 1716375400.3089108
DEBUG 2024-05-22 11:30:54,804 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/db/models/utils.py first seen with mtime 1716375400.3052363
DEBUG 2024-05-22 11:30:54,804 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/db/__init__.py first seen with mtime 1716375400.2889473
DEBUG 2024-05-22 11:30:54,804 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/contrib/staticfiles/__init__.py first seen with mtime 1716375400.2673776
DEBUG 2024-05-22 11:30:54,804 autoreload File /Users/chaelee/workspace/sugang_gpt/clipbuddy/clipbuddy/base.py first seen with mtime 1716377276.8668423
DEBUG 2024-05-22 11:30:54,804 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/db/models/fields/mixins.py first seen with mtime 1716375400.30616
DEBUG 2024-05-22 11:30:54,804 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/http/client.py first seen with mtime 1715025264.713752
DEBUG 2024-05-22 11:30:54,804 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/wsgiref/handlers.py first seen with mtime 1715025265.917133
DEBUG 2024-05-22 11:30:54,804 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/utils/itercompat.py first seen with mtime 1716375400.3406713
DEBUG 2024-05-22 11:30:54,804 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/forms/renderers.py first seen with mtime 1716375400.311372
DEBUG 2024-05-22 11:30:54,804 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/core/files/storage/mixins.py first seen with mtime 1716375400.278895
DEBUG 2024-05-22 11:30:54,804 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/__init__.py first seen with mtime 1716375399.6789544
DEBUG 2024-05-22 11:30:54,804 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/string.py first seen with mtime 1715025240.893475
DEBUG 2024-05-22 11:30:54,804 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/threading.py first seen with mtime 1715025241.004094
DEBUG 2024-05-22 11:30:54,804 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/sre_parse.py first seen with mtime 1715025240.859062
DEBUG 2024-05-22 11:30:54,805 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/lib-dynload/_sha512.cpython-39-darwin.so first seen with mtime 1715025305.230264
DEBUG 2024-05-22 11:30:54,805 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/db/models/sql/constants.py first seen with mtime 1716375400.3087757
DEBUG 2024-05-22 11:30:54,805 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/core/management/base.py first seen with mtime 1716375400.2820091
DEBUG 2024-05-22 11:30:54,805 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/core/checks/messages.py first seen with mtime 1716375400.2734778
DEBUG 2024-05-22 11:30:54,805 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/contrib/admin/widgets.py first seen with mtime 1716375399.7584436
DEBUG 2024-05-22 11:30:54,805 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/core/cache/utils.py first seen with mtime 1716375400.2711718
DEBUG 2024-05-22 11:30:54,805 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/utils/http.py first seen with mtime 1716375400.3402612
DEBUG 2024-05-22 11:30:54,805 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/asyncio/streams.py first seen with mtime 1715025259.112855
DEBUG 2024-05-22 11:30:54,805 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site.py first seen with mtime 1715025240.79452
DEBUG 2024-05-22 11:30:54,805 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/email/_parseaddr.py first seen with mtime 1715025262.043391
DEBUG 2024-05-22 11:30:54,805 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/queue.py first seen with mtime 1715025240.66438
DEBUG 2024-05-22 11:30:54,805 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/utils/translation/trans_real.py first seen with mtime 1716375400.3441098
DEBUG 2024-05-22 11:30:54,805 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/utils/text.py first seen with mtime 1716375400.3421347
DEBUG 2024-05-22 11:30:54,805 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/core/checks/security/base.py first seen with mtime 1716375400.275101
DEBUG 2024-05-22 11:30:54,805 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/concurrent/futures/_base.py first seen with mtime 1715025260.088164
DEBUG 2024-05-22 11:30:54,805 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/gzip.py first seen with mtime 1715025240.308253
DEBUG 2024-05-22 11:30:54,805 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/conf/__init__.py first seen with mtime 1716375399.6799088
DEBUG 2024-05-22 11:30:54,805 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/email/contentmanager.py first seen with mtime 1715025262.095407
DEBUG 2024-05-22 11:30:54,805 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/middleware/__init__.py first seen with mtime 1716375400.3269382
DEBUG 2024-05-22 11:30:54,805 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/contrib/auth/signals.py first seen with mtime 1716375399.9104867
DEBUG 2024-05-22 11:30:54,805 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/core/handlers/base.py first seen with mtime 1716375400.279498
DEBUG 2024-05-22 11:30:54,805 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/core/checks/database.py first seen with mtime 1716375400.2731764
DEBUG 2024-05-22 11:30:54,805 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/core/handlers/wsgi.py first seen with mtime 1716375400.2798715
DEBUG 2024-05-22 11:30:54,805 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/types.py first seen with mtime 1715025241.071971
DEBUG 2024-05-22 11:30:54,805 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/db/models/fields/related_lookups.py first seen with mtime 1716375400.307025
DEBUG 2024-05-22 11:30:54,805 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/http/multipartparser.py first seen with mtime 1716375400.3262334
DEBUG 2024-05-22 11:30:54,806 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/traceback.py first seen with mtime 1715025241.042533
DEBUG 2024-05-22 11:30:54,806 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/dis.py first seen with mtime 1715025240.180818
DEBUG 2024-05-22 11:30:54,806 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/db/models/fields/files.py first seen with mtime 1716375400.3058574
DEBUG 2024-05-22 11:30:54,806 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/http/__init__.py first seen with mtime 1715025264.703856
DEBUG 2024-05-22 11:30:54,806 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/views/decorators/__init__.py first seen with mtime 1716375400.3452518
DEBUG 2024-05-22 11:30:54,806 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/db/models/sql/where.py first seen with mtime 1716375400.3096955
DEBUG 2024-05-22 11:30:54,806 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/core/checks/security/sessions.py first seen with mtime 1716375400.2754853
DEBUG 2024-05-22 11:30:54,806 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/utils/_os.py first seen with mtime 1716375400.3366547
DEBUG 2024-05-22 11:30:54,806 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/http/cookies.py first seen with mtime 1715025264.733898
DEBUG 2024-05-22 11:30:54,806 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/mimetypes.py first seen with mtime 1715025240.436409
DEBUG 2024-05-22 11:30:54,806 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/struct.py first seen with mtime 1715025240.910055
DEBUG 2024-05-22 11:30:54,806 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/views/generic/base.py first seen with mtime 1716375400.346661
DEBUG 2024-05-22 11:30:54,806 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/numbers.py first seen with mtime 1715025240.483092
DEBUG 2024-05-22 11:30:54,806 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/asyncio/futures.py first seen with mtime 1715025259.012211
DEBUG 2024-05-22 11:30:54,806 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/pickle.py first seen with mtime 1715025240.537669
DEBUG 2024-05-22 11:30:54,806 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/copy.py first seen with mtime 1715025240.118187
DEBUG 2024-05-22 11:30:54,806 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/_bootlocale.py first seen with mtime 1715025239.791637
DEBUG 2024-05-22 11:30:54,806 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/core/mail/utils.py first seen with mtime 1716375400.2804465
DEBUG 2024-05-22 11:30:54,806 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/utils/dateformat.py first seen with mtime 1716375400.3381534
DEBUG 2024-05-22 11:30:54,806 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/email/encoders.py first seen with mtime 1715025262.105266
DEBUG 2024-05-22 11:30:54,806 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/core/cache/backends/filebased.py first seen with mtime 1716375400.2720861
DEBUG 2024-05-22 11:30:54,806 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/socket.py first seen with mtime 1715025240.826982
DEBUG 2024-05-22 11:30:54,806 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/forms/formsets.py first seen with mtime 1716375400.3109689
DEBUG 2024-05-22 11:30:54,806 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/asyncio/queues.py first seen with mtime 1715025259.061861
DEBUG 2024-05-22 11:30:54,807 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/asgiref/sync.py first seen with mtime 1716375399.6357691
DEBUG 2024-05-22 11:30:54,807 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/contrib/admin/utils.py first seen with mtime 1716375399.7582088
DEBUG 2024-05-22 11:30:54,807 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/core/files/base.py first seen with mtime 1716375400.275886
DEBUG 2024-05-22 11:30:54,807 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/email/mime/__init__.py first seen with mtime 1715025262.28035
DEBUG 2024-05-22 11:30:54,807 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/templatetags/l10n.py first seen with mtime 1716375400.3329067
DEBUG 2024-05-22 11:30:54,807 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/template/backends/__init__.py first seen with mtime 1716375400.3308158
DEBUG 2024-05-22 11:30:54,807 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/pprint.py first seen with mtime 1715025240.602909
DEBUG 2024-05-22 11:30:54,807 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/quopri.py first seen with mtime 1715025240.673532
DEBUG 2024-05-22 11:30:54,807 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/html/__init__.py first seen with mtime 1715025263.828216
DEBUG 2024-05-22 11:30:54,807 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/lib-dynload/termios.cpython-39-darwin.so first seen with mtime 1715025320.988259
DEBUG 2024-05-22 11:30:54,807 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/template/loaders/__init__.py first seen with mtime 1716375400.3316476
DEBUG 2024-05-22 11:30:54,807 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/conf/global_settings.py first seen with mtime 1716375399.6801257
DEBUG 2024-05-22 11:30:54,807 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/contrib/staticfiles/utils.py first seen with mtime 1716375400.2684433
DEBUG 2024-05-22 11:30:54,807 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/template/backends/django.py first seen with mtime 1716375400.3311505
DEBUG 2024-05-22 11:30:54,807 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/core/checks/files.py first seen with mtime 1716375400.2733216
DEBUG 2024-05-22 11:30:54,807 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/asyncio/trsock.py first seen with mtime 1715025259.169146
DEBUG 2024-05-22 11:30:54,807 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/contrib/auth/checks.py first seen with mtime 1716375399.9081318
DEBUG 2024-05-22 11:30:54,807 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/contrib/messages/storage/__init__.py first seen with mtime 1716375400.126539
DEBUG 2024-05-22 11:30:54,807 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/contrib/admin/sites.py first seen with mtime 1716375399.7577622
DEBUG 2024-05-22 11:30:54,807 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/utils/ipv6.py first seen with mtime 1716375400.3405335
DEBUG 2024-05-22 11:30:54,807 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/utils/connection.py first seen with mtime 1716375400.3376822
DEBUG 2024-05-22 11:30:54,807 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/urllib/parse.py first seen with mtime 1715025266.002134
DEBUG 2024-05-22 11:30:54,807 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/logging/__init__.py first seen with mtime 1715025265.862283
DEBUG 2024-05-22 11:30:54,808 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/difflib.py first seen with mtime 1715025240.172543
DEBUG 2024-05-22 11:30:54,808 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/locale.py first seen with mtime 1715025240.404179
DEBUG 2024-05-22 11:30:54,808 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/lib-dynload/math.cpython-39-darwin.so first seen with mtime 1715025305.595433
DEBUG 2024-05-22 11:30:54,808 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/lib-dynload/_struct.cpython-39-darwin.so first seen with mtime 1715025322.285889
DEBUG 2024-05-22 11:30:54,808 autoreload File /Users/chaelee/anaconda3/envs/sugang_gpt/lib/python3.9/site-packages/django/views/decorators/common.py first seen with mtime 1716375400.3456397
